Compte,lev,Type
tpluscode,84.0,Human
dipujscoder,29.0,Human
codebude,30.0,Human
codeforequity-at,100.0,Human
codesmith14,100.0,Human
Cr45hCode,73.0,Human
CoderZhi,25.0,Human
codebytere,45.5,Human
bxcodec,100.0,Human
ChimeraCoder,42.0,Human
picocodes,33.0,Human
codemanki,31.0,Human
codemaestro64,34.0,Human
goodcode,30.0,Human
faisaltheparttimecoder,69.0,Human
yaroslav-codefresh,100.0,Human
langecode,9.0,Human
cspotcode,61.0,Human
CodeClinch,75.0,Human
justacodefan,31.0,Human
X-Coder264,17.0,Human
codesome,32.0,Human
tricoder42,6.0,Human
fubar-coder,29.0,Human
coderkevin,37.0,Human
JWebCoder,100.0,Human
Intellicode,15.0,Human
ediblecode,8.0,Human
codecounselor,34.0,Human
codenamev,29.0,Human
NamelessCoder,3.0,Human
ReToCode,92.0,Human
abbeycode,29.0,Human
src-code,29.0,Human
CodeBaboon,19.0,Human
rubenCodeforges,7.0,Human
codenio,32.0,Human
ncoden,37.5,Human
CodeSandwich,100.0,Human
ograycode,36.0,Human
MiniCodeMonkey,66.5,Human
taylorcode,37.5,Human
marcodeltutto,23.0,Human
CodeJuan,62.0,Human
licode,38.0,Human
codemayank,77.0,Human
coderitual,100.0,Human
Arcoders,100.0,Human
CodeBrew28,30.0,Human
code-farmz,26.0,Human
codeDebugTest,65.0,Human
VibhorCodecianGupta,22.0,Human
ttpcodes,37.0,Human
codenirvana,4.0,Human
codekoala,51.0,Human
kescherCode,31.0,Human
coder2000,25.0,Human
codearoni,100.0,Human
HobbitCodes,100.0,Human
ApCoder123,58.0,Human
lindycoder,27.5,Human
codeshifu,25.0,Human
Vicodex,27.5,Human
codekie,13.0,Human
chancancode,21.5,Human
escodel,69.0,Human
Biacode,100.0,Human
qwcode,20.5,Human
briancodes,100.0,Human
ivarcode,100.0,Human
TAndraCode,27.0,Human
iamDecode,34.0,Human
wcoder,7.0,Human
coderdiaz,35.0,Human
modularcoder,100.0,Human
lambcode,34.0,Human
rickycodes,27.0,Human
code-crusher,31.0,Human
jshencode,4.0,Human
sunfishcode,19.0,Human
SplotyCode,100.0,Human
katelovescode,25.5,Human
thecodejack,35.0,Human
TheFriendlyCoder,100.0,Human
codejet,44.0,Human
yscoder,100.0,Human
cnicodeme,53.0,Human
vincethecoder,13.0,Human
codealchemy,49.0,Human
codebeaulieu,60.5,Human
codepb,100.0,Human
codeBelt,21.0,Human
codeodor,28.0,Human
coderextreme,100.0,Human
beatscode,37.5,Human
lloricode,87.0,Human
dabcoder,24.0,Human
draftcode,1.0,Human
t0xicCode,29.0,Human
coderofsalvation,15.0,Human
codepope,34.0,Human
CodeLenny,20.5,Human
unicoder88,37.0,Human
code4craft,60.5,Human
handcode,39.0,Human
codedread,35.0,Human
codekirei,70.0,Human
theBuzzyCoder,38.0,Human
rleigh-codelibre,27.0,Human
thecodershome,68.0,Human
LazoCoder,32.0,Human
coderbyheart,18.0,Human
exocode,50.0,Human
dcode,35.0,Human
codemonkey3045,39.0,Human
felixcodes,25.0,Human
codeart1st,34.0,Human
stklcode,30.0,Human
lonelycode,62.5,Human
sky-code,68.5,Human
hardworkingcoder,52.5,Human
manojdcoder,95.0,Human
codeswholesale,100.0,Human
robocoder,38.0,Human
spatocode,67.5,Human
licodeli,33.0,Human
codelipenghui,36.0,Human
OpenCode,28.0,Human
chibicode,28.0,Human
diego-codes,52.0,Human
spaghetticode,48.0,Human
codecalm,10.0,Human
CaptainCodeman,27.0,Human
codebrain,20.0,Human
olegz-codefresh,100.0,Human
juliacodez,18.0,Human
codezizo,57.0,Human
donotcodeit,36.5,Human
bencodezen,95.0,Human
carpecodeum,84.5,Human
gloriousCode,41.0,Human
codeninja,24.5,Human
codemile,100.0,Human
swiftcoder,66.0,Human
scottcode,30.0,Human
psxcode,100.0,Human
CodeWolf86,12.0,Human
bahdcoder,100.0,Human
Coder-256,33.0,Human
fusillicode,99.5,Human
codehearts,67.0,Human
codeFareith,100.0,Human
Avi-D-coder,20.0,Human
noscode,39.0,Human
TuxCoder,54.5,Human
synercoder,9.0,Human
mkcode,30.0,Human
miko-code,99.5,Human
CodeAnimal,67.5,Human
JaneCoder,45.0,Human
groovecoder,34.0,Human
pwilczynskiclearcode,23.0,Human
codenamesubho,36.0,Human
CodeGather,100.0,Human
AlisCode,41.0,Human
mats-claassen,7.0,Human
CD-Clarke,34.0,Human
Ross-Clark,20.0,Human
sean-clayton,24.0,Human
factom-clay,100.0,Human
Krzysztof-Cieslak,65.0,Human
michael-ciniawsky,89.5,Human
dbainbri-ciena,100.0,Human
io-scalecube-ci,100.0,Human
as-cii,34.0,Human
jhm-ciberman,17.0,Human
kenjones-cisco,43.0,Human
dino-cikatic,42.0,Human
vc-ci,29.0,Human
itdependsnetworks,45.0,Human
hexfusion,25.0,Human
spideyfusion,100.0,Human
mikrofusion,100.0,Human
AutoSponge,72.0,Human
automationator,50.0,Human
aws-sdk-go-automation,44.0,Human
Automunge,17.0,Human
synapticarbors,28.0,Human
gaborsar,100.0,Human
pratikborsadiya,56.5,Human
bors-ltd,29.0,Human
albertborsos,15.0,Human
tiborsimko,41.0,Human
gaborszakacs,33.0,Human
borsboom,16.0,Human
GaborSuranyi,22.0,Human
mborsz,26.0,Human
aborsu,52.5,Human
KevinGrandon,100.0,Human
spinlock,100.0,Human
grantjenks,8.0,Human
anacrolix,28.0,Human
pocketjoso,28.0,Human
mewmew,26.0,Human
basilhariri,100.0,Human
hayesall,30.5,Human
carloscuesta,30.0,Human
robshakir,33.0,Human
adriantran,25.0,Human
dchenk,71.0,Human
sarun87,12.0,Human
DrMarcII,12.0,Human
becw,5.0,Human
NathanWalker,11.0,Human
bryanl,41.0,Human
sdemos,34.0,Human
rappdw,13.0,Human
emilgoldsmith,19.0,Human
nalesandro,100.0,Human
izgeri,41.0,Human
jasonrahm,32.0,Human
wavebeem,30.0,Human
pythoneer,22.0,Human
vijaynalawade,25.0,Human
retgits,67.0,Human
dhillondeep,1.0,Human
JunielKatarn,28.0,Human
koher,22.0,Human
bhazelton,5.0,Human
okdistribute,13.5,Human
phliar,15.0,Human
floatdrop,59.0,Human
magro,31.0,Human
NathanSweet,55.5,Human
adrake33,16.5,Human
kristw,8.0,Human
aydrian,10.5,Human
yannickl88,33.0,Human
heapwolf,32.0,Human
steelydylan,14.0,Human
blimmer,91.5,Human
reidsvilleneuve,34.0,Human
donmccurdy,23.0,Human
dxinteractive,20.0,Human
telegraphic,22.0,Human
adamlacoste,36.0,Human
matteosister,23.0,Human
msmathers,17.0,Human
fanatid,100.0,Human
aOrz,100.0,Human
ryanwinchester,100.0,Human
nox,87.0,Human
awprice,15.5,Human
TheKeymaster,4.0,Human
sudodoki,29.0,Human
Zak-C,20.0,Human
mixmasala,38.0,Human
danielgerlag,5.0,Human
PauBenetPrat,100.0,Human
rovansteen,7.0,Human
aermakov-zalando,36.0,Human
hjacobs,6.0,Human
nicolargo,25.0,Human
Peque,23.0,Human
mxcl,100.0,Human
jomonkj,16.0,Human
jholt1,26.0,Human
Toflar,16.5,Human
leofeyer,100.0,Human
stevehu,42.0,Human
yschimke,100.0,Human
joakim-hove,100.0,Human
XVincentX,26.0,Human
Maks3w,30.5,Human
jansiegel,30.0,Human
KbWorks,39.0,Human
wictorwilen,4.5,Human
scottrobertson,5.0,Human
bryphe,19.0,Human
ymucystk,0.0,Human
deoxxa,38.0,Human
dulltz,13.0,Human
mgrosperrin,26.0,Human
ejmahler,15.0,Human
upperwal,63.0,Human
olgadanylova,12.0,Human
ilgooz,100.0,Human
tariq1890,80.0,Human
koute,100.0,Human
zbranzov,100.0,Human
ForbesLindesay,30.0,Human
taleinat,53.0,Human
menduo,79.5,Human
rgieseke,19.5,Human
chrisroadmap,32.0,Human
mmetayer,5.0,Human
kevinansfield,34.0,Human
mixonic,22.0,Human
phil-opp,18.0,Human
cundd,100.0,Human
milo,23.5,Human
mstrazar,33.0,Human
kaidiren,100.0,Human
k0nserv,12.0,Human
mcintyre321,100.0,Human
fsmanuel,8.0,Human
vunb,30.0,Human
KorzunAV,22.5,Human
iddan,54.5,Human
joerick,3.0,Human
hediyi,47.0,Human
martinherweg,100.0,Human
kdambekalns,29.0,Human
Artemkaaas,27.0,Human
jhurliman,100.0,Human
NicolasRannou,10.0,Human
alexellis,41.0,Human
eyedeekay,39.0,Human
rmg,37.0,Human
sam-github,11.0,Human
bsweeney,5.0,Human
loganfsmyth,36.0,Human
mikbry,26.0,Human
aycabta,21.0,Human
rowanwins,34.0,Human
dwsupplee,28.0,Human
legal90,32.0,Human
MahdiZareie,100.0,Human
softprops,100.0,Human
mosic,100.0,Human
PaulLeCam,22.0,Human
azhiltsov,37.0,Human
nathanidp,100.0,Human
juliens,29.0,Human
aloneguid,35.0,Human
dwmkerr,36.5,Human
nataly87s,7.0,Human
iamacarpet,100.0,Human
neverchanje,25.0,Human
DavoudTaghawiNejad,100.0,Human
KennethanCeyer,39.0,Human
emccorson,9.0,Human
mikiobraun,30.0,Human
satya164,34.5,Human
tmcw,5.0,Human
samhed,31.0,Human
yurijmikhalevich,50.0,Human
faroit,34.0,Human
crimsonred,100.0,Human
trym,58.0,Human
TrySound,100.0,Human
cjus,33.0,Human
sp00m,65.5,Human
muthurathinam,19.0,Human
vadimavdeev,100.0,Human
rantianhua,11.0,Human
torkleyy,10.0,Human
isaacs,30.0,Human
yrodiere,41.0,Human
obfischer,68.5,Human
tats-u,18.0,Human
k2kobayashi,15.0,Human
jhecking,27.0,Human
cheungpat,8.0,Human
JelteF,23.5,Human
notlee,18.0,Human
rasheedamir,37.0,Human
kharanenka,100.0,Human
aloisklink,30.0,Human
slashdotdash,31.0,Human
chrisburr,11.5,Human
joaosamouco,26.0,Human
takaishi,19.0,Human
KarlLevik,33.0,Human
Anthchirp,28.0,Human
HyperBrain,46.0,Human
clue,14.5,Human
paulfalgout,28.0,Human
9il,100.0,Human
smpl,14.0,Human
estolfo,16.0,Human
jameswilson,69.0,Human
kurnevsky,100.0,Human
kpp,100.0,Human
menduz,19.0,Human
gfursin,100.0,Human
csholmes,33.0,Human
noties,15.0,Human
coryb,19.0,Human
kris-nova,12.0,Human
m-weigand,20.0,Human
achilleas-k,33.0,Human
dcsan,34.0,Human
kirsle,32.0,Human
jhoblitt,6.0,Human
trusktr,40.0,Human
blikblum,62.5,Human
treshugart,6.0,Human
adambkaplan,28.0,Human
NorfairKing,15.0,Human
CSVdB,100.0,Human
emilymye,23.0,Human
damsfx,12.0,Human
wernerkrauss,20.5,Human
stevie-mayhew,11.0,Human
redhatrises,13.0,Human
johndgiese,100.0,Human
interactivellama,19.0,Human
tas50,56.0,Human
jeremymeng,19.0,Human
alileza,100.0,Human
dherman,19.0,Human
katbyte,100.0,Human
hiyosi,28.0,Human
tychoish,100.0,Human
johnsenpeder,20.0,Human
atgrau,13.0,Human
mauroa,21.0,Human
adalon,5.0,Human
alexflav23,6.0,Human
danielkaneider,33.5,Human
vojtechhabarta,32.0,Human
rkh,33.0,Human
ender503,34.0,Human
olistic,4.0,Human
idan,32.0,Human
Duerno,100.0,Human
tnagler,100.0,Human
tvatter,100.0,Human
davinci26,64.5,Human
whyrusleeping,100.0,Human
travisperson,13.0,Human
LeeSmet,4.5,Human
VictorVelarde,29.0,Human
dcmouyard,91.5,Human
Scotchester,29.0,Human
kylebuch8,100.0,Human
brigand,34.0,Human
phoracek,23.0,Human
sonnyp,100.0,Human
shimizukawa,41.0,Human
novemberborn,11.0,Human
Domysee,22.5,Human
julienbourdeau,23.0,Human
tristan0x,13.0,Human
aliak00,22.0,Human
aazon,29.0,Human
mmoll,11.0,Human
dfahlander,4.0,Human
michielpost,8.5,Human
thiru,21.0,Human
jonathansamines,100.0,Human
stash,30.0,Human
awaterma,35.0,Human
bradylove,32.5,Human
fredoboulo,7.0,Human
brodybits,67.0,Human
seanmcleod,17.0,Human
joegoldbeck,16.0,Human
bsipocz,26.0,Human
or-else,17.0,Human
CampGareth,31.0,Human
cornerman,15.0,Human
georgikocev,29.0,Human
can-soykarafakili,100.0,Human
keilw,37.0,Human
drnluz,100.0,Human
Valve,100.0,Human
Tzxhy,53.0,Human
fsmirne,21.0,Human
mbj4668,93.0,Human
pselle,7.5,Human
sharkdp,10.0,Human
srinandan,100.0,Human
keith,22.0,Human
rmw2,30.0,Human
megahertz,50.0,Human
ekerwin,100.0,Human
JakeChampion,27.0,Human
yodalee,39.5,Human
vasdeveloper,100.0,Human
jlaine,21.0,Human
lpil,100.0,Human
ftchirou,57.0,Human
julien-moreau,100.0,Human
fengzixu,86.5,Human
JKHeadley,10.0,Human
dangilman,22.0,Human
sibirrer,33.0,Human
kyhavlov,39.0,Human
dbernstein,25.5,Human
Noofbiz,10.0,Human
mmstick,20.0,Human
brs17,12.0,Human
JMPerez,9.5,Human
wojcikstefan,26.5,Human
GaretJax,19.0,Human
film42,31.0,Human
roobre,25.0,Human
ryantmer,17.0,Human
jhunt,27.0,Human
satoshun00,7.0,Human
rwjblue,4.0,Human
jdmurphy,33.0,Human
prestwich,17.0,Human
developit,8.0,Human
treblereel,100.0,Human
sh4nks,20.5,Human
adjackura,100.0,Human
freeekanayaka,36.0,Human
drewnoakes,23.0,Human
pzuraq,37.0,Human
jbailey4,28.0,Human
wmgroot,24.0,Human
emmanvg,28.0,Human
piedoom,18.0,Human
tsherif,5.0,Human
matiu,25.0,Human
rabidgremlin,18.0,Human
dmalan,100.0,Human
raybooysen,18.0,Human
jitsni,35.5,Human
attilaolah,29.0,Human
dgasmith,35.0,Human
leeping,12.0,Human
stebo85,16.5,Human
eudangeld,71.0,Human
koterpillar,6.0,Human
ThibaultJanBeyer,30.0,Human
rajatady,100.0,Human
arnodel,26.0,Human
joelddiaz,36.0,Human
eugulixes,100.0,Human
opoupeney,100.0,Human
undera,100.0,Human
puneetguptanitj,8.5,Human
ticoann,96.0,Human
yuyiguo,14.0,Human
Calebjh,36.0,Human
alexfreska,100.0,Human
raquo,25.5,Human
vernondegoede,7.0,Human
modocache,34.0,Human
mojavelinux,50.0,Human
luispadron,17.0,Human
SergeyZhukovsky,100.0,Human
bbondy,24.0,Human
steelbrain,36.0,Human
Gp2mv3,69.0,Human
shantanugadgil,33.0,Human
canavandl,29.0,Human
sauln,38.0,Human
lmcinnes,100.0,Human
davidmoten,33.0,Human
postelrich,35.5,Human
ashishagg,100.0,Human
sbesson,30.0,Human
andreasschroth,100.0,Human
jehiah,32.0,Human
mreiferson,34.0,Human
maoueh,24.0,Human
slumnitz,31.0,Human
mattlewis92,1.0,Human
burtonr,82.0,Human
michaeltlombardi,24.0,Human
Iristyle,23.0,Human
dlech,30.0,Human
seanmonstar,17.0,Human
alecmocatta,14.5,Human
mistydemeo,34.0,Human
technicalpickles,29.0,Human
mccalluc,3.0,Human
jbduncan,100.0,Human
AlecAivazis,28.0,Human
urso,20.0,Human
migueldeicaza,100.0,Human
stevenbenisek,36.0,Human
matthiasblaesing,8.0,Human
dbwiddis,16.0,Human
floryst,10.0,Human
danielestevez,24.0,Human
CapacitorSet,21.0,Human
horiuchi,20.0,Human
kaspersorensen,19.0,Human
LosD,35.0,Human
voelzmo,28.0,Human
david415,40.0,Human
ncdc,43.0,Human
catsby,55.0,Human
fredvd,31.5,Human
adamgibbons,28.0,Human
krancour,17.0,Human
v-makouz,2.0,Human
mkleehammer,39.0,Human
sgrove,15.5,Human
paulolimarb,27.0,Human
matt-peters,100.0,Human
rrrene,29.0,Human
domoritz,10.0,Human
michal-harish,100.0,Human
twsouthwick,4.0,Human
agentcooper,100.0,Human
oBusk,27.0,Human
mofirouz,14.0,Human
diogogomeswww,36.0,Human
ignaciosplit,15.0,Human
SenhorCastor,100.0,Human
abstractj,21.0,Human
jangaraj,13.5,Human
jannyHou,30.0,Human
virkt25,58.0,Human
vtsykun,22.0,Human
anyt,31.0,Human
guilhermebruzzi,30.0,Human
selwin,3.0,Human
ggeisler,54.0,Human
Shwetap05,16.5,Human
ale7714,21.0,Human
AWhetter,17.0,Human
ebenenglish,36.0,Human
alexcrichton,31.5,Human
killercup,24.0,Human
markstory,34.0,Human
gammazero,9.0,Human
markets,15.0,Human
jsastriawan,34.0,Human
Ylianst,31.0,Human
ebfull,14.0,Human
calcmogul,38.0,Human
toddmeinershagen,28.0,Human
lrowe,30.5,Human
edrpls,37.0,Human
wavded,30.0,Human
ChrisHines,11.0,Human
danhenderson,22.0,Human
jetic83,38.5,Human
iangilman,8.0,Human
pookmish,19.0,Human
slachiewicz,13.5,Human
ploxiln,27.0,Human
crissdev,9.0,Human
xuwei-k,100.0,Human
seratch,32.0,Human
xtuc,45.0,Human
amilajack,16.0,Human
kjvalencik,12.0,Human
oscarotero,50.0,Human
xnv,38.0,Human
daisukenishino,14.0,Human
lancedikson,100.0,Human
rgov,52.0,Human
riddell-stan,24.0,Human
mikkoaf,28.0,Human
l3ku,9.0,Human
AntJanus,31.0,Human
benjih,100.0,Human
tommysitu,100.0,Human
NickToropov,40.0,Human
peteshand,26.0,Human
naofireblade,16.0,Human
sp90,36.0,Human
dmitrykurmanov,16.0,Human
chucker,57.0,Human
klaaz0r,23.5,Human
lcobucci,6.0,Human
patrickkettner,11.0,Human
mikepugh,37.0,Human
jwngr,15.0,Human
ajayojha,100.0,Human
tonyOreglia,28.0,Human
jasonzajac,34.0,Human
KeesCBakker,100.0,Human
olt,32.0,Human
billsegall,8.0,Human
hangzws,28.0,Human
pluma,12.0,Human
dannyBies,22.0,Human
zewa666,30.0,Human
fax4ever,64.0,Human
DavideD,28.0,Human
sunnights,100.0,Human
rayzhang0603,26.0,Human
dunglas,6.0,Human
fuzzmz,40.0,Human
David-Desmaisons,18.0,Human
a4abhishek,37.0,Human
alechenninger,28.0,Human
bserdar,100.0,Human
renanborgez,17.5,Human
Yogu,33.0,Human
remcoros,39.0,Human
jmccann,27.0,Human
zbjornson,27.0,Human
zvonicek,100.0,Human
pavadeli,100.0,Human
brocaar,7.0,Human
sanex3339,3.0,Human
dagnir,30.0,Human
akinsolb,59.0,Human
urbim,11.0,Human
andig,17.0,Human
NikVolf,100.0,Human
jnwng,30.0,Human
msimonin,5.0,Human
brozeph,100.0,Human
chrisgarrity,22.0,Human
broady,24.0,Human
valpesendorfer,26.0,Human
gdkrmr,100.0,Human
jinankjain,27.0,Human
tikurahul,24.0,Human
pgarbe,32.0,Human
lukabratos,36.0,Human
njugray,33.0,Human
ivcosla,27.5,Human
legastero,35.0,Human
2xAA,27.0,Human
mattmezza,13.0,Human
huangminlinux,100.0,Human
colinmollenhour,27.0,Human
magopian,9.0,Human
hashknot,29.5,Human
okushchenko,9.0,Human
partim,100.0,Human
me-no-dev,100.0,Human
EranOfer,100.0,Human
zjj2wry,81.0,Human
bergloman,100.0,Human
timbru,17.0,Human
anvyst,25.0,Human
rnpoddor,23.0,Human
unpete,100.0,Human
rogers492,11.0,Human
ares,50.0,Human
valarauca,37.0,Human
DylanPiercey,38.0,Human
lozjackson,15.0,Human
DTupalov,48.0,Human
rajeshm7910,17.0,Human
v1r0x,67.5,Human
njbarrett,100.0,Human
bfriesen,22.0,Human
scross01,32.0,Human
xiao,52.0,Human
youknowjack,29.0,Human
jnunemaker,32.0,Human
eugenioLopezRamos,21.0,Human
dmichel1,30.0,Human
jlukic,25.0,Human
frankreno,26.0,Human
benjamn,31.0,Human
Evgeniy-L,11.5,Human
tobami,15.0,Human
agnogueira,30.5,Human
azat,9.0,Human
austinpray,15.0,Human
isnifer,11.0,Human
cybergrind,3.5,Human
pajaydev,66.0,Human
Hinny,38.0,Human
peterolson,100.0,Human
sfackler,5.0,Human
campoy,100.0,Human
simongranger,100.0,Human
UncleAndy,100.0,Human
bp74,17.5,Human
EECOLOR,8.0,Human
Hoishin,15.0,Human
clauderic,35.0,Human
earlgreyz,31.5,Human
lsorber,11.0,Human
allburov,100.0,Human
mikegrima,27.0,Human
bearcherian,100.0,Human
ebshimizu,14.0,Human
JulienMelissas,100.0,Human
EricR,4.0,Human
OndraZizka,18.0,Human
jonbullock,12.0,Human
rigor789,18.5,Human
dfreedm,18.0,Human
zimbatm,27.0,Human
propulsor,25.0,Human
bojand,2.0,Human
markpokornycos,6.0,Human
crookedneighbor,50.0,Human
quinnjn,33.0,Human
blacktaxi,17.5,Human
mikz,27.0,Human
flyingpie,60.5,Human
mellinoe,67.0,Human
dpsoft,6.5,Human
sebito91,64.0,Human
QWp6t,32.0,Human
yogeshgadge,8.0,Human
ericdill,26.0,Human
tacaswell,20.0,Human
yoiang,100.0,Human
jskelcy,18.0,Human
akamensky,100.0,Human
vcabbage,8.0,Human
ancho,21.0,Human
MightLin,20.0,Human
cw-sakamoto,33.0,Human
goncafa,100.0,Human
vinicius0026,40.0,Human
lirantal,37.0,Human
AmyOlex,35.0,Human
njsmith,11.0,Human
christianalfoni,21.0,Human
grawk,21.0,Human
doomspork,40.0,Human
eatkins,100.0,Human
cllns,32.0,Human
jeffkl,7.0,Human
cfarm,47.0,Human
theganyo,100.0,Human
chewiebug,100.0,Human
grzuy,2.0,Human
djphillyg,7.0,Human
burningice2866,33.0,Human
gerbenmeyer,100.0,Human
alburdette619,37.0,Human
LcTwisk,69.5,Human
Tornhoof,25.0,Human
jackjamieson2,100.0,Human
kristerkari,28.0,Human
jacobp100,9.0,Human
gautamsi,14.0,Human
dnna,23.0,Human
amwmedia,100.0,Human
OrkhanAlikhanov,33.0,Human
sstephenson,20.0,Human
brentertz,60.0,Human
tolbertam,34.0,Human
ps2,11.0,Human
E-B-Smith,20.0,Human
tedivm,27.0,Human
jcaip,34.0,Human
jnm2,18.0,Human
AndrewRedican,39.0,Human
jordanpadams,15.5,Human
gregakinman,32.0,Human
jmophoto,22.0,Human
apls777,12.0,Human
toshok,28.0,Human
Kikobeats,13.5,Human
scott-wyatt,60.5,Human
wwwdata,29.0,Human
jung-kurt,50.0,Human
nathanleiby,33.0,Human
sleepsonthefloor,32.0,Human
parndt,20.0,Human
mukeshsoni,100.0,Human
ah-,64.5,Human
jwkvam,11.5,Human
jorgebucaran,26.0,Human
Soreine,27.0,Human
guillochon,16.0,Human
ijazalise,27.0,Human
CrowdHailer,3.0,Human
RVenkatesh,44.0,Human
zouter,100.0,Human
gentledepp,24.0,Human
Mimetis,1.0,Human
saheienko,22.0,Human
mikebrow,39.0,Human
watson,23.5,Human
gmorse81,17.0,Human
blanquer,37.0,Human
juanjoDiaz,16.0,Human
rod-hynes,100.0,Human
daddyz,100.0,Human
vks,24.0,Human
boxtown,100.0,Human
kastermester,35.5,Human
kelindar,12.0,Human
jrbalderrama,100.0,Human
tibetsprague,100.0,Human
st0012,3.0,Human
alban,40.0,Human
gberaudo,24.0,Human
mihaitodor,20.0,Human
g-arjones,7.0,Human
austinkelleher,3.5,Human
niemyjski,8.0,Human
bobthecow,21.0,Human
dantman,52.5,Human
minarikg,100.0,Human
ericpre,31.0,Human
nehaljwani,2.0,Human
kalefranz,8.0,Human
msarahan,8.0,Human
Havunen,18.0,Human
noelherrick,21.0,Human
peterbe,10.0,Human
davidv1992,8.0,Human
lawrencegripper,63.5,Human
mjip,28.0,Human
petersilva,34.0,Human
houshengbo,100.0,Human
rrati,100.0,Human
Herringway,32.0,Human
drdavella,100.0,Human
lovell,50.0,Human
fuzzdota,23.0,Human
slorber,26.5,Human
alvaromb,100.0,Human
mcwumbly,27.5,Human
anEXPer,38.0,Human
jlmelville,28.0,Human
Tronald,11.0,Human
pfrenssen,38.0,Human
ademarco,100.0,Human
san650,1.0,Human
stefaneberl,26.0,Human
tbroyer,6.0,Human
eamonnmcmanus,14.0,Human
mariotoffia,29.0,Human
phanrahan,69.5,Human
leonardt,28.0,Human
nikku,28.0,Human
carlocayos,100.0,Human
alkondrashov,13.0,Human
tphoney,100.0,Human
shermdog,27.0,Human
MartinRosserEB,100.0,Human
relistan,38.0,Human
focusaurus,17.0,Human
x-NR-x,10.0,Human
osg,50.0,Human
stp-ip,100.0,Human
frederoni,39.0,Human
weixuanfu,29.0,Human
aewallin,50.0,Human
rdinicut,100.0,Human
schloerke,22.0,Human
sampotts,4.0,Human
Kronuz,30.0,Human
pmuens,100.0,Human
siddharthlatest,40.0,Human
yeojz,3.5,Human
timja,35.0,Human
hanslovsky,31.0,Human
axtimwalde,15.0,Human
tpietzsch,24.5,Human
maarzt,30.0,Human
asoldano,100.0,Human
